刹那辉煌Zzz,男,2022-05-29 01:44:39,都是fake.有啥好装的,0,0
嫑秒,保密,2022-05-28 15:29:58,拒绝盗版,0,0
执-萧,保密,2022-05-24 10:59:57,up推荐：azwuhao,0,0
用手打字以示清白,保密,2022-05-13 09:13:05,莆田商家直销并且招合作代理，出厂价，要的私我,0,0
以可来本,保密,2022-04-07 22:23:48,买普田鞋买多会上瘾的[笑哭]，买了好多次了，一次安全下车之后就刹不住了，实在是太香了[妙啊],1,0
独人131,保密,2022-04-04 16:34:09,大伙想买的看看头像奥 我不是机器人 是的话把我头套拽下来打我脸[doge],0,0
涼宮丶春日,男,2022-04-04 15:27:56,当时在网上花180买了一双范斯的鞋子，结果别人给我发了两双，穿了两年，脚感是真不错。,0,0
士佛,保密,2022-04-02 23:57:22,最瞧不起就算买盗版nike也不愿意买正版李宁安踏361特步匹克鸿星尔克的人，丢脸！,3,0
莽原夫,保密,2022-04-01 17:51:34,买莆田看运气吧，我很多同学买了几家都没买到给力的，我有一次就买到很好的，后来就一直都在那里买了，所以大家买的时候谨慎，多对比再下手,0,0
好好好好对-,保密,2022-03-29 10:59:24,但是我支持正版，令人感叹,2,0
BlackMambaOAO,男,2022-03-24 19:55:53,正道的光,0,0
YShichA,保密,2022-03-22 21:34:31,推荐给大家一个良心卖家：chao05261126，一直在他那里买，品质挺好的,0,0
秋樱master,男,2022-03-20 06:04:28,直接找我哥吧，假期在他那边打工来着，我今年马上高考了，算下来在他那也搞了不少外快哈哈。安排不好把他屎打出来[微笑][微笑][冰墩墩],1,0
阿柒看潮鞋,保密,2022-03-16 22:13:22,礼貌蹲客,0,0
亾黨亾馘,保密,2022-03-03 13:03:43,没脸没耻,0,0
张华骏,男,2022-02-27 10:46:38,偷 ＊,0,0
宫园薰善良的谎言,保密,2022-02-19 04:27:22,牛！,0,0
小xin-xin,保密,2022-02-16 19:10:27,有技术有渠道，你们赶紧整个品牌啊，设计好看点质量好点，我保证买,1,0
汙霜降,保密,2022-02-14 11:23:12,《我不是鞋神》,2,0
_-Tim-_,保密,2022-02-07 17:36:51,从小学就知道不要买三无产品 但更不要买坏人的东西,2,0
我我我我我我吃了你,保密,2022-01-29 09:30:03,支持正版，反对莆田垃圾,3,0
我我我我我我吃了你,保密,2022-01-29 09:29:24,算了吧，假冒商标可耻,2,1
老刘潮品,保密,2022-01-25 15:30:46,礼貌等客，渠道在我主页,0,0
小明不姓王,保密,2022-01-24 14:41:57,莆田买不到原创买泉州呗。泉州安踏等一系列品牌不是原创吗，制造业给国家缴税的大头，莆田卖假鞋，让虚荣心强的人买，减少正品销量，双头赢，赢麻了都。。[笑哭],0,0
土土土土呢,保密,2022-01-23 19:34:44,仿耐克只是宣战的开始，以后钱屯购了开个好一点的公司请来一些强的设计师直接自己做鞋，然后对米国鞋业进行垄断[热词系列_好耶],2,0
菩甜加ou200090100,男,2022-01-06 01:53:33,支持！,0,0
松姥爷,男,2022-01-01 19:20:01,莆田质量确实过关,0,0
松姥爷,男,2022-01-01 19:18:03,加油,0,0
透过迷雾看本质,男,2021-12-18 11:13:34,买莆田最重要的就是找个靠谱的商家，有的莆田做的确实挺好的。认准一家买就行，我就是有一家一直在那家买，质量挺好的,0,0
伊藤开司_Official,男,2021-12-12 08:34:11,草,0,0
ID-Luca,保密,2021-11-30 12:20:25,"我生在中国，却更向往美国。
虽然没去过美国但感觉美国的空气都是甜的，
总有一天我会离开生我的土地，
前往梦里的自由之国！
并在那里发光发热。
哪怕现在去不了，但早晚都会去的！
当我离开的时候，希望大家都能记住我的名字......
。
。
。
。
。
。
。
。
。
。
东风41战略核导弹",2,0
铺甜加xfy20020328,男,2021-11-16 13:10:24,专注高端，欢迎对比,0,0
我要困告了ぃ,保密,2021-09-22 15:45:22,国 际 影 响 力,2,0
柒波辉赞滑,保密,2021-09-19 12:18:51,需要私我,0,0
听风_吹雨落,保密,2021-08-14 00:08:16,有需要的朋友可以看下动态，第一次做，诚信至上,0,0
shoesbox,女,2021-08-12 13:59:02,动态里有好康的，来康康嘛[滑稽],2,0
MasAway,男,2021-07-31 14:59:57,寄生虫,0,0
麻了她不爱我了,女,2021-07-30 17:59:14,"以前我以为看个视频啥都懂了，一年半前我刚开始接触假鞋，那时我研究了一个月时间找到一堆堆的卖家各个都说自己的最好，什么纯原外贸又过毒，买回来一堆堆渣渣，图片看着确实香，但卖家会放不好的图吗？前前后后花了3千多对比下来才找到固定的，之前的还有1双不给退的太坑了，最恶心一次是在贴吧找到的,收钱跑路,气的我肺炸。说实话还是得找当地的 ，感觉之前遇到的好多都是各种各样的小代理，我主要买的aj,研究后知道在aj和喷泡里面,东莞强于莆田，莆田顶级版本要去东莞调货，莆田是文案吹的天花乱坠，文案图各种滤镜，论质量不如东莞，莞产货是真的硬，但因为东莞没有莆田那种完整的销售链，很多从东莞厂生产拉到莆田再卖，再经过莆田那边的包装宣传，因为货本身质量也高，价格飞升，东莞本地工厂其实不要那么多钱，货都是同一家。我入手了八九双了fake了，有贴吧的，有b站，qq也有，以前是不懂，现在看来是一样的图，同一个文案，报价真的是乱七八糟，朋友圈文案图我都看烂了，全部一模一样的。我主要买的aj，也买过喷泡和椰子，真心话，aj，喷泡认准莞产没得错，椰子还是莆田强，一双喷泡在万江拿货，拉到莆田文案包装再被代理出来可以卖到8张甚至更多，这些也是我不断的换卖家才知道的，被骗的那次是黑金鸳鸯，530块钱，是贴吧里找的，他收钱给我发了个iphone手机壳，各种回话不理，跑路了，我直接连续举报三天封他号，算是吃一堑长一智吧。后面我为了区别代中代，直接去贴吧找人买档口，后面才知道档口不接散客，直接去终端才可以，后面，加了终端之后我对比他们的20+家档口后觉得，那才是真正物美价廉，很多微商都是从那里拿货的，有时候我想笑，其他微商哪里花钱买的代理价还不如终端给你的价格好，我本身不是卖家只是买家，我研究的目的是为了自己不被坑，不被杀，了解内幕，现在自己去找自己了解过，去过多个的档口买鞋，没有代理，没有坑货，挺好，有些事情，自己亲自去研究才知道的，也交了必要的学费。不是广告，这种终端不用我打广告，你看到就是赚到。（别问我要推荐码，我只是散客，没有，直接说没有）我发这个只是被宰过，看不惯一双赚我100+200+的恶臭微商，希望其他人不被宰，如果你被宰过，请转发。",1,0
Youtube收藏家,保密,2021-07-26 23:34:49,需要找我,0,0
风吹过小村庄,男,2021-07-25 13:10:23,唉莆田的鞋啊 有技术就是没有品牌，希望以后能出个品牌吧,0,0
暗中观察协会会长,保密,2021-07-18 20:15:01,你可以永远相信莆田,1,0
我有一双纯原OvO,保密,2021-07-13 16:35:53,我觉得穿莆田没什么，看消费能力，现在一双热款的莆田上700的都有，便宜的2.300百也都有，正常是分辨不出来，反正我作为过奢侈品鉴定师的没分出来，甚至质量看上去比正品还好，尤其溢胶水口处理。不过确实不要穿假鞋到处说自己真鞋，自己圈子传出去估计很丢人，大方说自己假的人家反而觉得这个人实在。不求其他，就求稳一个字。,5,0
fong2008511,保密,2021-06-26 20:39:46,这里有档口,0,0
秋樱master,男,2021-06-23 21:32:38,亲哥，国产，首页，懂？[脱单doge],1,0
小白档口,保密,2021-06-11 16:30:27,穿上好鞋子,0,0
小禾爱猪婆,保密,2021-06-07 17:17:14,四百入手的350，穿三年不坏，u1s1，质量真的顶[doge],0,0
Awe_潮物,保密,2021-05-31 15:34:24,同出,0,0
不中二的寤生,保密,2021-05-29 21:53:21,支持,0,0
鱼子酱942,女,2021-05-20 13:27:49,我前几天还买了一双……感觉和正版没区别，质量很好啊,0,0
多头司令KK,男,2021-05-19 15:29:09,看看我的[脱单doge],1,0
秋樱master,男,2021-05-15 16:57:20,哈哈哈哈,1,0
伊卡洛斯_013,男,2021-05-01 06:56:42,"不溢胶
不耐克",2,0
变异老法师,保密,2021-04-21 22:55:00,支持,1,0
系统忙请重试,保密,2021-04-21 20:19:50,支持国产不代表支持盗版，盗版就是给中国脸上抹黑,4,0
账号已注销,保密,2021-04-21 17:59:45,老家万岁,1,0
种花家粉红菟,保密,2021-04-20 15:09:22,可以说是恬不知耻了,5,0
暮色十里,保密,2021-04-20 06:22:04,@你的小群,1,0
藏起月亮离开这,女,2021-04-19 16:46:48,如果有大家都认可的那种物美价廉的鞋企，让收入普通的人们买鞋不用大几百的花也能有比较好的穿着感就好了。不过，又便宜又耐穿意味着不会经常买，厂子赚的钱就不多了。,1,0
zrtzrt9,男,2021-04-19 14:18:06,盗版就是盗版本身也不光荣，能有个自己的品牌才是真的长久,1,0
战史军聊工作室,保密,2021-04-18 22:43:30,莆田来支持，我总感觉怪怪的[笑哭][doge]。,3,0
six彰,保密,2021-04-18 22:32:37,家乡好鞋[打call],2,0
你不是我的笑笑,保密,2021-04-18 19:48:07,牛掰,1,0
恩泽天成,保密,2021-04-17 15:37:42,莆田的鞋业就像二战前后的德国工业，就差个机会厚积薄发了！,4,0
多元无限,保密,2021-04-17 12:29:48,技术是有，但是没牌子啊，赶紧搞一个自己的牌子嘛。,2,0
Cool_lewd_JB,男,2021-04-17 10:51:13,这个我信,2,0
苍凉一粟945,男,2021-04-16 22:56:20,我觉得未来在莆田要诞生一大批品牌运动鞋了,2,0
王令曦,保密,2021-04-16 21:20:07,我不是鞋神 哈哈,2,0
萌新瑟瑟发抖111,保密,2021-04-16 18:03:11,哈哈,1,0
妮可喵帕斯,男,2021-04-16 10:22:14,泪目,1,0
橘子洲上大猫头,男,2021-04-16 02:49:13,你一个中国品牌，用中国棉花，支持中国棉花无论是成本上还是道义上都是理所应当的，如果借此为契机大肆宣传，往自己脸上贴金，那就是思想上发了国难财,7,0
哈噜哈噜YO,保密,2021-04-15 21:11:22,？？？？,1,0
Excalibur龙猫,保密,2021-04-15 20:52:39,好的，十几万大军正在赶往耐特官方店,1,0
和堡,保密,2021-04-15 14:06:53,"有意思 仔细翻了一下评论区 发现反对声音3级及以下的较多
但是热评里面复制之前的热评的也挺多",1,0
秋樱master,男,2021-04-15 06:11:23,直接找我哥算了[doge][doge] 国产 首页 懂？,2,1
长路的彼方,男,2021-04-15 00:06:42,莆田自己出牌子呀，又不是没技术,4,1
矛苔,男,2021-04-14 23:01:03,莆田医院的账来算算[生气],4,1
swwsNue,男,2021-04-14 22:38:34,玩明白了属于是,1,0
韦瑞安Ve,保密,2021-04-14 21:50:12,说真的，莆田仿造的质量还行吧，主要是都知道是仿冒的，如果想买也可以去买正版的呀，但是现在还买耐克不就是脑袋有洞洞吗,1,1
向上的鲸鱼啊,保密,2021-04-14 21:49:17,假货无视法律还有理了？,2,0
小薺,男,2021-04-14 16:44:22,希望能牵线成立一个国企,1,0
BrainKing,保密,2021-04-14 12:43:03,然后就造假货就爱国？嘴上都是爱国心里都是生意。,1,0
就叫GeorgeChen,保密,2021-04-14 11:42:49,但是我不支持莆田医院和假鞋,5,1
知可为与不为,保密,2021-04-14 00:35:31,据我所学和社会经验，质量的保障取决于现代化的管理模式，高素质的生产人员以及规范化的质检流程，这些要实现只有中大型规模的企业才可以。有人告诉我有个地方的小作坊很多，他们的产品质量特别好，比大厂的都好。如果我信了这句话，那我十几年的所学所见所用全都是白费了。但是我突然兴奋了起来，我一定要去验证，这简直就是人类工业的奇迹啊！诺贝尔经济学奖没我可不行[OK],1,0
Nitro_Fun,保密,2021-04-13 23:11:56,莆田生产的鞋可以，但是山寨不行,1,0
活蹦乱跳的小monkey,男,2021-04-13 13:39:26,哈哈哈哈哈哈哈哈哈哈哈哈哈哈忍不住笑不知道为啥，但是我支持莆田,1,1
潇风子,男,2021-04-13 13:23:42,莆田最出名的不是医院吗？,1,0
杨紫的号,保密,2021-04-13 11:21:24,ok,1,0
-康纳-,保密,2021-04-12 23:15:26,？？？,1,0
掘幕人,男,2021-04-12 23:07:36,质量和颜值上去了马上就能火起来,1,0
欧碧杰,保密,2021-04-12 22:45:54,莆田牌,1,0
在路上ll,男,2021-04-12 22:28:25,讲道理好真挺支持的，希望有一个球鞋的小米,2,0
鹤童为你痛哭,保密,2021-04-12 21:34:38,虽说nike什么玩应不是好玩应，但是你这个抄袭更恶心,3,0
Aurora-uuu,男,2021-04-12 21:09:14,"李宁、安踏今年开店数
⬇️",1,0
绅士深深深,男,2021-04-12 20:43:15,就算用的是新疆棉花，我也不会支持盗版,3,2
AYeah咯,保密,2021-04-12 20:37:50,明明有够硬的质量，却没勇气做个品牌。,2,0
想摸摸鱼,男,2021-04-12 20:20:36,好像莆田除了假鞋，很多鞋品牌也很不错,1,0
白菜滚啊滚,男,2021-04-12 20:15:34,其实莆田真没必要仿，很多莆田高仿系列，质量比正品还好[doge][doge]。正品的穿了一年多就开胶了，后底也被磨平了。高仿的穿了两年半了，啥事没有，就是有点旧而已。关键是真便宜[OK][OK],1,0
咸鱼炒盐,男,2021-04-12 19:05:36,作为莆田人怎么有点社死的感觉,1,0
飞扬的木叶,男,2021-04-12 18:38:01,什么时候盗版这么理直气壮了。,3,0
果の休眠,保密,2021-04-12 18:17:25,不知道该怎么评价，你们要是能“自立门户”就好了,1,0
i小黑人,保密,2021-04-12 17:49:34,提到莆田，第一个想到的就是普通医院，害人不浅,0,0
这段情在我心始终记挂,保密,2021-04-12 17:29:56,做品牌难[doge]做盗版就不一样了。,0,0
-林北一,男,2021-04-12 17:14:02,国产回力安踏啥的我也经常买，阿迪耐克不说多吧一个鞋柜一二十双还是有的，从来不觉得便宜或者国产就怎么样了，不知道穿评论区这些穿阿迪耐克的优越感哪来的[吐][吐],0,0
-林北一,男,2021-04-12 17:10:36,视频也没说做盗版吧，人家只有盗版鞋？[吐],0,0
cczzxxzz,保密,2021-04-12 15:49:40,要学会营销，尤其是日本那样的营销方式，消灭偏见，因为这鞋挺耐透的,0,0
傲气女神经,女,2021-04-12 14:04:55,不怕莆田假，就怕假莆田,2,0
